,SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
209,CLDP0265,Sydenham Road -Selhurst,51.38199234008789,-0.094088576734066,,Roadside,3.0,0.6499999761581421,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/dfbf09fabcf6eaffe6f6e5f0cf079663402a5c26457966c14d846d88e7a35526,,300.0,normal,94.0,excellent,nominal,healthy,A4906BNR,2021-11-30T10:18:46.127Z,,2023-02-05T20:08:21.800Z,0,0,0.0,0,3.9322686195373535,7,31,1,0,0,0,111.0,2.0,Measurement,,,,,19.0,2.0,Trigger,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
210,CLDP0266,Biddulph Road,51.34571838378906,-0.1041235327720642,,Roadside,3.0999999046325684,0.6499999761581421,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/2000ca778d6d7863a2e6909d6a5aa2130cce5267c4be7ef0c0c1acf8f32a2aa8,,300.0,normal,99.0,excellent,nominal,healthy,A97XNTKD,2021-11-30T11:40:27.413Z,,2023-02-05T20:24:27.387Z,0,0,0.0,0,4.113928318023682,7,31,1,0,0,0,81.0,2.0,Measurement,,,,,18.0,2.0,Trigger,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
211,CLDP0267,Havelock Road -Addiscombe,51.37856674194336,-0.0778200030326843,,Roadside,3.700000047683716,0.6499999761581421,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/4f87dee94c5e750092f0e19e7ea5ce196c38b7898af7db7861544f65d300e124,,300.0,normal,98.0,excellent,nominal,healthy,A9MXXQ5X,2021-11-30T10:39:43.240Z,,2023-02-05T20:25:55.747Z,0,0,0.0,0,4.067405700683594,7,31,1,0,0,0,66.0,1.0,Measurement,,,,,12.0,1.0,Measurement,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
212,CLDP0268,Midhurst Road -Broad Green,51.38539505004883,-0.1137372925877571,,Roadside,3.700000047683716,2.289999961853028,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/e157a2010201d72be3cfbb85e7ce4b4c76479bc51085fc9a0518296d86fa9ee8,,300.0,recoveryMode,93.0,excellent,nominal,needsAttention,AB0R2Y6J,2021-11-30T09:52:00.537Z,,2023-02-05T20:24:40.557Z,0,0,0.0,0,3.907899618148804,7,26,4,0,0,0,66.0,1.0,Measurement,,,,,17.0,2.0,Trigger,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
213,CLDP0269,Napier Road,51.35409164428711,-0.0975303724408149,,Roadside,3.799999952316284,0.800000011920929,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/3726a9eeb84e04a14756ff85264720cf80f8131db63436fe08aa57efe3e54aa1,,300.0,normal,99.0,excellent,nominal,healthy,ACBB22RZ,2021-11-30T11:27:33.500Z,,2023-02-05T20:30:02.797Z,0,0,0.0,0,4.156020164489746,7,31,1,0,0,0,62.0,1.0,Measurement,,,,,22.0,2.0,Trigger,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
214,CLDP0270,Cromwell Road -Selhurst,51.38480758666992,-0.0974639281630516,,Roadside,3.900000095367432,1.5499999523162842,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a0376842c1d83294bd036db7fd2525ced5f30bab973f2e81493808ff3d32cd02,,300.0,normal,96.0,excellent,nominal,healthy,AD2VQS57,2021-11-30T10:04:59.423Z,,2023-02-05T20:31:08.107Z,0,0,0.0,0,3.987652778625488,7,31,1,0,0,0,100.0,2.0,Measurement,,,,,19.0,2.0,Trigger,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
215,CLDP0271,Mint Walk,51.37165832519531,-0.1000923812389373,,Roadside,2.900000095367432,1.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/8ba5fc5df955c03d30bf91011b68cfaa3888f8cf8c6d06002d093063bf8464cc,This node was installed by South London Partnership to monitor the air quality impacts of the High Street Cycle Scheme.,300.0,recoveryMode,93.0,excellent,nominal,needsAttention,ADY153L4,2021-11-30T11:10:53.133Z,,2023-02-05T20:34:58.480Z,0,0,0.0,0,3.9090073108673096,7,31,4,0,0,0,90.0,2.0,Measurement,,,,,25.0,4.0,Trigger,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
216,CLDP0272,Dingwall Road,51.37708282470703,-0.095672033727169,,Roadside,2.700000047683716,4.199999809265137,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/2c25f4efd21154cd3023681126dd683067fa84fab7c84a14ab26e365f8409f5e,,300.0,recoveryMode,15.0,excellent,nominal,needsAttention,ADZJ1CQV,2021-11-30T10:52:36.387Z,,2023-01-19T04:29:08.437Z,0,0,0.0,0,3.350735902786255,7,31,16,0,0,0,,,,,,,,,,,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
217,CLDP0273,Dennett Road-Broad Green,51.38190841674805,-0.11431185901165,,Roadside,3.400000095367432,0.550000011920929,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/01f8f4324e6ac1e6a93c1eda3a7ad06099c27ef5a21201f2dc95f657376d07fd,,300.0,normal,99.0,excellent,nominal,healthy,AQH0R1R5,2021-11-30T09:35:29.350Z,,2023-02-05T21:02:25.697Z,0,0,0.0,0,4.142728328704834,7,29,1,0,0,0,,,,,,,,,,,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
218,CLDP0274,Montague Road -\tBroad Green,51.38041305541992,-0.1075042784214019,,Roadside,3.5999999046325684,1.2300000190734863,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/bae5374668dfe5410688b922082cf11b072b0558338f05e6e053974245026a34,,300.0,normal,99.0,excellent,nominal,healthy,AWFJBQMS,2021-11-30T09:20:37.943Z,,2023-02-05T21:18:52.963Z,0,0,0.0,0,4.108389854431152,7,31,1,0,0,0,94.0,2.0,Measurement,,,,,15.0,1.0,Measurement,,,,1,SLP-Croydon,Solar,Y,"Croydon, Deployed, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
219,CLDP0275,Piccadilly Circus,51.510196685791016,-0.1345410048961639,,Urban Background,4.0,8.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/01464ffeb89ba10c6798dea660bdb0b44e06de2f1e4f414bf8dedb31538fb8ee,This Node is located on Picadilly Circus in an area with high pedistrian traffic.  Regent Street is a specific area of interest for the GLA.,300.0,normal,99.0,excellent,nominal,healthy,AB2H6G26,2021-12-09T12:04:13.227Z,,2023-02-05T20:30:29.237Z,0,0,0.0,0,4.157127857208252,7,31,1,0,0,0,65.0,1.0,Measurement,,,,,12.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Hotspot, Solar300, V1, Westminster",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
220,CLDP0276,Hallfield Estate,51.51515579223633,-0.1853740066289901,,Roadside,4.0,1.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/e298028eef2c7c10f33882d6c0e8efdc5cabd815369bcb85680e19b85a0312bc,,300.0,normal,97.0,excellent,nominal,healthy,AM06S5MV,2021-12-09T12:00:00.000Z,,2023-02-05T20:51:13.143Z,0,0,0.0,0,4.044144630432129,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Quid Pro Quo, Solar300, V1, Westminster",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
221,CLDP0277,Strand/Wellington Street,51.51140975952149,-0.1192879974842071,,Roadside,4.0,4.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/fae2e02b06836812c9b4dd8f4b7d156c1232e07bbae45fd80b3ff0e204297aef,This Node is located on the Strand opposite Westminster Bridge.  The Strand is a specific area of interest for the GLA.,300.0,normal,94.0,excellent,nominal,healthy,ARJZSSBZ,2021-12-09T13:26:31.273Z,,2023-02-05T21:12:13.537Z,0,0,0.0,0,3.9333763122558594,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Hotspot, Solar300, V1, Westminster",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
222,CLDP0278,Sloane Street,51.50021743774414,-0.1599533259868621,,Roadside,3.0,4.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/8cd3eebcd0e8bff98ee86fedfe5ae22909daf655ee631ec708c090aa59548b6d,"Better understanding and improving air quality in Chelsea is key to Cadogan’s vision for a more sustainable future. With specific targets set out to reduce vehicle traffic and support transition to zero-emission transport, this node will measure the impact of initiatives, and support collaborative work across the Royal Borough of Kensington and Chelsea and beyond.",1.0,normal,99.0,excellent,nominal,healthy,ATLZD29K,2021-12-13T14:35:36.970Z,,2023-02-05T21:18:27.567Z,0,113,4.992830276489258,0,4.171527862548828,4,27,1,0,0,0,82.0,2.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,Cadogan Estate,Mains,Y,"Cadogan, Deployed, Kensington and Chelsea, V1",Cadogan,Cadogan,Feb  5 2023  8:00PM
223,CLDP0279,Havana Rd,51.43862915039063,-0.1965200006961822,,Roadside,2.5,1.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/674107cae8a54a581f4b45d84bf8bf74e484873eef463d1de4a852499b794adc,"Monitor located outside Wimbledon Park School on no stopping signpost, 2.4m high, 0.5m from road.",300.0,normal,97.0,excellent,nominal,healthy,A2KKHJN4,2021-12-14T15:07:49.513Z,,2023-01-30T17:04:41.753Z,0,2,9.466219902038574,0,4.003133296966553,7,23,1,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Unknown,Y,,,South London Partnership,Feb  5 2023  8:00PM
224,CLDP0280,Eastfields Rd,51.408241271972656,-0.1554300040006637,,Roadside,2.5,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/42ffce3f775299d15716d83238fa8f99d2bacd06a9de52578ce3bf30ae86634e,"Monitor located on lamp-post 8 Eastfields Road, outside Sre Ramana Convenience Store & Morley's chicken shop, 2.5m high, 0.5m from road.",300.0,recoveryMode,74.0,excellent,nominal,needsAttention,ABQ8SW3J,2021-12-14T14:12:46.310Z,,2023-02-05T19:26:54.447Z,0,1,0.0049475017003715,0,3.6872079372406006,7,28,16,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V2",,South London Partnership,Feb  5 2023  8:00PM
225,CLDP0281,Plough Ln,51.42853164672852,-0.1880100071430206,,Roadside,2.400000095367432,2.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/b713ad6eb1ca97f96c7b0866d1d928b3c9d20e5de8d737eb164ca94264b72528,"Monitor located at the crossroad junction on Plough Lane. The junction links Plough Lane, Haydons Road, Durnsford Road and Gap Road. Monitor on signpost next to cycle lane, 2.4m high, 2.5m from road.",300.0,normal,98.0,excellent,nominal,healthy,AGYP9708,2021-12-14T14:10:27.800Z,,2023-02-05T20:35:49.910Z,0,3,2.135671377182007,0,4.088944911956787,7,29,1,0,0,0,106.0,2.0,Measurement,,,,,14.0,1.0,Measurement,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V2",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
226,CLDP0282,Waterfall Rd,51.42208099365234,-0.1747100055217743,,Roadside,2.400000095367432,1.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/d42aa531d554478a2a0cd554ccecc9107a20b97cd468e86130f60850b80282fb,"Monitor located outside 6 Waterfall Road, SW19 2AG on lamp-post 001A, 2.4m high, 1.5m from road.",300.0,normal,98.0,excellent,nominal,healthy,AVBSWHR5,2021-12-14T14:12:53.647Z,,2023-02-05T21:20:36.173Z,0,1,0.0379308462142944,0,4.079709529876709,7,29,1,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, V2, jason merton",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
227,CLDP0283,London Rd/Merton Civic,51.40126037597656,-0.1956000030040741,,Roadside,2.400000095367432,0.3000000119209289,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/aa5678c726161170cd143f9936f27e26b4735d135ca897b2825bfe4421e97d6c,"Monitor located outside 16 Crown Lane, Morden, SM4 5BP on corner of Windermere Avenue. 2.6m high, 1.5m from road/4m from main road. Monitor on back of one-way signpost.",300.0,normal,96.0,excellent,nominal,healthy,AV0RFJMP,2021-12-14T15:27:52.663Z,,2023-02-05T21:20:16.180Z,0,2,1.406739592552185,0,3.9804298877716064,7,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V2",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
228,CLDP0284,"A316, Chertsey Court, Clifford Ave, nr Chertsey Corner, SW14 8AD",51.46974182128906,-0.2750380933284759,,Roadside,2.799999952316284,1.7000000476837158,,0,,,300.0,recoveryMode,92.0,excellent,nominal,needsAttention,AQGZH3C5,2021-12-17T18:29:40.063Z,,2023-01-09T19:34:37.313Z,0,0,0.0,0,3.881315231323242,7,26,16,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, TfL, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
229,CLDP0285,Upper Richmond Road West,51.46478271484375,-0.2660670876502991,,Roadside,2.799999952316284,1.5,,0,,,300.0,recoveryMode,90.0,excellent,nominal,needsAttention,AVWSJTQV,2021-12-17T18:23:48.540Z,,2023-01-09T20:48:51.107Z,0,0,0.0,0,3.8480849266052246,7,31,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, TfL, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
230,CLDP0286,"Colliers Wood, 80-82 High Street, London SW19 2BY",51.4202766418457,-0.1760001927614212,,Roadside,2.799999952316284,1.7999999523162842,,0,,,300.0,recoveryMode,90.0,excellent,nominal,needsAttention,AX2HL288,2021-12-19T22:05:16.857Z,,2023-01-09T20:33:39.003Z,0,0,0.0,0,3.8480849266052246,7,26,16,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Unknown,Y,,South London Partnership,South London Partnership,Feb  5 2023  8:00PM
231,CLDP0288,Botsford Rd/Whatley Avenue,51.406524658203125,-0.215875893831253,,Roadside,2.400000095367432,2.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/476ad5b5e275af15d6d095a7d2d6851609d00cb5f8184201fc2424cc1499ff11,"Node located on no stopping signpost outside Joseph Hood Primary School, Whatley Avenue, SW20 9NS, 2.4m high, 2m from road",300.0,recoveryMode,15.0,excellent,nominal,needsAttention,AKVGBNJR,2021-12-23T12:26:34.367Z,,2023-01-17T02:28:56.973Z,0,0,0.0,0,3.350735902786255,7,27,16,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
232,CLDP0289,Seely Rd,51.42008209228516,-0.1530985981225967,,Roadside,2.299999952316284,0.4000000059604645,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/6941baa7e8f517ef93e39fb3c23b5e6ab5795b5d3a9c3d803c4a32ceb92a7da2,"Node located on lamp-post number 015 outside 171 Seely Road, SW17 9QX, 2.3m high, 0.4m from road.",300.0,recoveryMode,93.0,excellent,nominal,needsAttention,ALVQVGRP,2021-12-23T12:11:27.497Z,,2023-02-05T20:38:21.930Z,0,0,0.0,0,3.904576539993286,7,31,4,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
233,CLDP0290,St Mary's Road,51.427772521972656,-0.2115941941738128,,Roadside,2.5,2.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/0d1d2e42ea82427b55ad3bca4f838b5162c7d30bc02fd4f20c15146e88997f0c,"Node located on lamp-post number 17 outside 29 St Mary's Road, Wimbledon, SW19 7BT, 2.5m high, 2m from road.",300.0,recoveryMode,92.0,excellent,nominal,needsAttention,AQM6BTT8,2021-12-23T12:15:03.337Z,,2023-02-05T20:49:48.500Z,0,0,0.0,0,3.880207538604736,7,28,4,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
234,CLDP0291,Woodside,51.42324066162109,-0.209115594625473,,Roadside,2.5,0.3000000119209289,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/b14b48df3d552a0f8d3f5fadb90642517f6967326b8fd4d579022f7df70f488a,"Node located on lamp-post number 021 outside 70 Woodside, Wimbledon, SW19 7AF, 2.5m high, 0.3m from road.",300.0,recoveryMode,32.0,excellent,nominal,needsAttention,ARVN4402,2021-12-23T12:24:09.423Z,,2023-02-05T20:56:11.417Z,0,0,0.0,0,3.4537503719329834,7,30,16,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
235,CLDP0292,Belvedere Avenue,51.426734924316406,-0.2137389928102493,,Roadside,2.400000095367432,0.3000000119209289,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/205f40f96eb65fa238b0827b6a0eff0de27f5725cb48efb7c4cb94867a4c40ad,"Node located on lamp-post number 8 outside Priory Court/21 Belvedere Avenue, Wimbledon, SW19 7PP, 2.4m high, 0.3 from road.",300.0,recoveryMode,73.0,excellent,nominal,needsAttention,ANQY9PPR,2021-12-23T14:06:05.907Z,,2023-02-05T20:18:51.027Z,0,0,0.0,0,3.67639422416687,7,26,16,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
236,CLDP0293,Woodside/Worcester Rd,51.42472839355469,-0.205998495221138,,Roadside,2.400000095367432,0.3000000119209289,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/be51c1a864e314a0de3d4afe3ed2218644102bc211ed78cfa776e63f2e9b6c0f,"Node located on lamp-post number 012 outside 80 Woodside, Wimbledon, SW19 7QH, 2.4m high, 0.3 from road.",300.0,normal,96.0,excellent,nominal,healthy,ATYKZCJ2,2021-12-23T13:33:51.187Z,,2023-02-05T21:14:58.523Z,0,0,0.0,0,4.00316047668457,7,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
237,CLDP0294,Spencer Rd,51.40353775024414,-0.1560793071985244,,Roadside,2.5,0.3000000119209289,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/cca901f5c2ff8c62e9ffdc8bedc57fd92dd731930652ec8f32ed23b1834cb202,"Node located on lamp-post number 2 outside 16 Spencer Road, Mitcham, CR4 1SH, 2.5m high, 0.3m from road.",300.0,recoveryMode,37.0,excellent,nominal,needsAttention,AZ7SFYDD,2021-12-23T13:36:00.027Z,,2023-02-05T18:56:45.113Z,0,0,0.0,0,3.4825501441955566,7,29,16,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
238,CLDP0295,Burlington Road/Belmont Avenue,51.39981460571289,-0.2407758980989456,,Roadside,2.400000095367432,2.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/092497ff0afc15790d3207b7dc839337b3c11d7ff10f615ddef9e0ac6e87b4b0,,300.0,normal,98.0,excellent,nominal,healthy,ANK1W6Y5,2021-11-26T13:59:52.667Z,,2023-02-05T20:59:08.527Z,0,2,3.9085261821746826,0,4.058930397033691,7,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Solar,Y,"Deployed, Merton, Solar300, South London Partnership, V2",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
239,CLDP0296,Backup co-location Node,51.45206451416016,-0.0468459986150264,,,,,Co-Location,0,,,300.0,normal,99.0,excellent,nominal,healthy,A9N3VY12,2022-02-07T08:08:36.647Z,,2023-02-05T20:25:42.323Z,0,116,5.192820549011231,0,4.164881706237793,4,31,1,0,0,0,60.0,1.0,Measurement,,,,,24.0,2.0,Trigger,,,,1,ERG,Solar,N,"Second unit, Solar300, V1",,,Feb  5 2023  8:00PM
240,CLDP0297,Sunnyhill Primary School,51.42910385131836,-0.1204015016555786,,Urban Background,2.700000047683716,7.099999904632568,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/056591724322402dcd5eeefaac56bd565e3facd3d0f39818de5475640343de0a,,300.0,recoveryMode,63.0,excellent,nominal,needsAttention,AYJNYT97,2022-03-01T15:04:41.133Z,,2023-02-05T20:13:39.453Z,0,0,0.0,0,3.6110410690307617,7,30,16,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Lambeth, Solar300, V1",,,Feb  5 2023  8:00PM
241,CLDP0298,Barking Food Forest,51.52254104614258,0.1198540031909942,,Urban Background,2.700000047683716,20.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/dbfdff21ae5dc7d7f09b1137d6e5498c9bc6298e75e49251f593ce99d5e06174,The node is located in the Barking Food Forest - a community garden run by Thames Ward Community Programme. It also borders football pitches used by pupils from Riverside School and the local community,300.0,normal,99.0,excellent,nominal,healthy,A5PJ3YS5,2022-03-10T15:01:25.407Z,,2023-02-05T20:17:16.270Z,0,2,0.019790006801486,0,4.132043361663818,7,31,1,0,0,0,56.0,1.0,Measurement,,,,,9.0,1.0,Measurement,,,,1,Community Programme Y1,Solar,Y,"Barking Food Forest, Barking and Dagenham, Community Programme, Deployed, Solar300, V2",Thames Ward Community Project,Bloomberg Philanthropies,Feb  5 2023  8:00PM
242,CLDP0299,Linden Children's Centre,51.55916595458984,-0.0697256550192833,,Urban Background,2.5,7.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/15f44781c5191cdebf62e1056c0c3d31de568e36ffb2e84055a56501bab7157f,"The solar panel node is located on the front of the Linden Children's Centre, next to the playground which is directly on Rectory Road.  Rectory Road is a residential street carrying the southbound traffic of the A10 into London. It is also home to a diverse community including families, a school, playground and Stoke Newington Common. The node on the Children's Centre is in the middle stretch of the road and is strategically placed to monitor the pollution levels of the southbound A10.",300.0,recoveryMode,32.0,excellent,nominal,needsAttention,AWC8LH4P,2022-03-10T10:50:21.673Z,,2023-02-05T21:13:38.930Z,0,3,0.0428783446550369,0,3.4542081356048584,7,26,4,0,0,0,,,,,,,,,,,,,,1,Community Programme Y1,Solar,Y,"Community Programme, Deployed, Hackney, Rectory Road Resident's Association, Solar300, V2",Rectory Road Residents Association,Bloomberg Philanthropies,Feb  5 2023  8:00PM
